entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2024-07-01,2024-11-01,513390,56396,1.645,1.59,-3156.51
2023-12-01,2024-12-02,513100,78455,1.148,1.54,30691.09
2024-06-03,2025-01-02,518800,18152,5.269,5.899,11374.94
2024-06-03,2025-01-02,518880,17982,5.319,5.975,11735.27
2024-09-02,2025-01-02,518660,14951,5.497,5.954,6781.25
2024-11-01,2025-01-02,518860,14355,6.062,5.981,-1214.62
2024-11-01,2025-01-02,518890,14287,6.091,6.0,-1351.94
2024-06-03,2025-02-05,513650,69561,1.375,1.635,18023.05
2025-01-02,2025-02-05,159851,175322,0.6902,0.6775,-2298.53
2025-01-02,2025-02-05,513870,80137,1.51,1.509,-152.72
2024-02-01,2025-03-03,513500,65486,1.655,2.052,25925.12
2025-01-02,2025-03-03,159941,98460,1.229,1.147,-8143.9
2025-01-02,2025-03-03,513100,74466,1.625,1.528,-7293.64
2025-02-05,2025-03-03,512800,126721,0.7562,0.7491,-956.95
2023-12-01,2025-04-01,513300,63115,1.427,1.777,22029.58
2024-10-08,2025-04-01,159509,52142,1.424,1.368,-2963.63
2024-12-02,2025-04-01,513090,53994,1.513,1.538,1300.43
2025-01-02,2025-04-01,563010,93370,1.296,1.272,-2312.81
2025-02-05,2025-04-01,513850,66731,1.436,1.263,-11598.5
2025-02-05,2025-04-01,513390,52164,1.837,1.57,-13981.1
2025-03-03,2025-04-01,515880,247482,0.4552,0.4343,-5238.41
2025-03-03,2025-04-01,515050,277609,0.4058,0.385,-5840.13
2025-03-03,2025-05-06,159995,84893,1.327,1.262,-5583.98
2025-04-01,2025-05-06,159851,204933,0.7033,0.6726,-6376.03
2025-04-01,2025-05-06,159539,120008,1.201,1.186,-1886.06
2025-04-01,2025-05-06,512480,136875,1.053,1.064,1418.7
2025-04-01,2025-06-03,513070,105900,1.361,1.3,-6544.44
2025-04-01,2025-06-03,513180,192687,0.748,0.699,-9525.31
2025-05-06,2025-06-03,513050,59398,1.382,1.358,-1474.38
2025-05-06,2025-06-03,159822,126483,0.649,0.682,4123.43
2025-04-01,2025-07-01,159792,165286,0.872,0.884,1896.36
2025-04-01,2025-07-01,513040,102803,1.402,1.432,2996.69
2025-04-01,2025-07-01,513380,212895,0.677,0.651,-5620.09
2025-05-06,2025-07-01,513130,116272,0.706,0.709,299.46
2025-06-03,2025-08-01,512480,93906,0.992,1.073,7548.21
2025-06-03,2025-08-01,159995,79551,1.171,1.263,7260.6
2025-06-03,2025-08-01,588100,72777,1.28,1.393,8165.44
2025-07-01,2025-08-01,588020,86252,1.244,1.326,7006.16
2025-07-01,2025-08-01,518660,14594,7.352,7.339,-254.04
2025-03-03,2025-09-01,588200,69197,1.628,2.226,41299.8
2025-07-01,2025-09-01,159529,68255,1.572,1.446,-8661.93
2025-08-01,2025-09-01,159792,125679,0.929,0.991,7719.71
2025-08-01,2025-10-09,513060,170199,0.686,0.749,10649.27
2025-08-01,2025-10-09,516010,92079,1.268,1.596,30122.8
2025-08-01,2025-10-09,159869,91573,1.275,1.606,30231.52
2025-08-01,2025-10-09,517380,145763,0.801,0.883,11878.93
2025-09-01,2025-10-09,516150,53055,1.811,1.791,-1118.43
2025-09-01,2025-10-09,159852,96083,1.0,0.96,-3899.82
2025-07-01,2025-11-03,513120,94452,1.136,1.374,22408.45
2025-09-01,2025-11-03,516510,57604,1.668,1.645,-1382.14
2025-05-06,2025-12-01,513090,55880,1.469,2.034,31513.48
2025-06-03,2025-12-01,159851,133843,0.696,0.811,15331.43
2025-11-03,2025-12-01,588100,40548,1.944,1.849,-3898.2
2025-10-09,2026-01-05,588200,53597,2.63,2.373,-13854.87
2025-10-09,2026-01-05,159819,90244,1.562,1.545,-1618.26
2025-10-09,2026-01-05,515070,71336,1.976,1.956,-1510.87
2025-12-01,2026-01-05,516150,53805,1.724,1.838,6076.27
2025-12-01,2026-01-05,562800,107113,0.866,0.937,7547.09
2025-12-01,2026-01-05,561910,112029,0.828,0.842,1512.28
2025-10-09,2026-02-02,515980,153219,0.92,0.98,9105.81
2026-01-05,2026-02-02,513120,112293,1.201,1.265,7103.68
2026-01-05,2026-02-02,513060,230143,0.586,0.623,8431.82
2025-10-09,2026-03-02,588020,72436,1.946,2.118,12370.68
2025-11-03,2026-04-01,515050,108276,0.728,0.8245,10398.2
2026-02-02,2026-04-01,159363,84396,1.155,1.067,-7483.11
2026-01-05,2026-05-06,159562,59621,2.262,2.325,3674.08
2026-04-01,2026-05-06,516150,49617,1.877,2.049,8475.69
2026-01-05,2026-06-01,517520,64900,2.078,1.889,-12343.34
2026-01-05,2026-06-01,512400,68948,1.956,1.961,263.72
2026-02-02,2026-06-01,516650,47182,2.066,1.898,-7982.68
2026-01-05,2026-07-01,560860,83766,1.61,1.604,-583.36
2026-02-02,2026-07-01,562800,98562,0.989,1.139,14721.38
2025-10-09,2026-07-14,515880,152029,0.9272,0.807,-18352.98
2026-03-02,2026-07-14,159320,38941,2.146,2.007,-5461.32
2026-04-01,2026-07-14,561380,46403,2.007,0.765,-57671.11
2026-05-06,2026-07-14,515050,32676,3.015,1.282,-56669.63
2026-05-06,2026-07-14,159363,77881,1.265,1.392,9828.81
2026-06-01,2026-07-14,159667,49340,2.301,0.774,-75387.7
2026-06-01,2026-07-14,515980,100470,1.13,1.255,12486.86
2026-06-01,2026-07-14,159949,57806,1.964,1.841,-7176.12
2026-07-01,2026-07-14,588170,24914,4.179,1.215,-73885.41
2026-07-01,2026-07-14,588020,28978,3.593,0.966,-76164.84
2026-07-01,2026-07-14,159773,65278,1.595,1.396,-13048.9
2026-07-01,2026-07-14,512770,31494,3.306,2.803,-15899.2
2026-07-01,2026-07-14,159819,46732,2.228,2.085,-6743.14
2026-07-01,2026-07-14,563210,37724,2.76,2.361,-15109.83
