entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2025-12-01,2026-01-05,159678,114816,1.314,1.416,11617.2
2025-12-01,2026-02-02,518860,16438,9.178,9.952,12628.67
2025-12-01,2026-02-02,516650,87409,1.726,2.066,29619.62
2026-01-05,2026-02-02,518800,14584,9.3,9.802,7237.59
2026-01-05,2026-02-02,513690,125940,1.077,1.138,7598.65
2026-01-05,2026-02-02,518890,14350,9.452,9.963,7249.27
2026-01-05,2026-02-02,512800,164808,0.823,0.774,-8154.55
2025-12-01,2026-03-02,518660,16479,9.155,11.33,35740.55
2026-01-05,2026-03-02,518880,14397,9.421,11.368,27941.17
2026-01-05,2026-03-02,159980,66619,2.036,2.14,6844.92
2026-02-02,2026-03-02,159870,160869,0.897,0.979,13100.72
2026-02-02,2026-03-02,560280,85435,1.689,1.84,12810.23
2026-02-02,2026-04-01,159338,115903,1.245,1.188,-6691.07
2026-02-02,2026-04-01,512050,117988,1.223,1.178,-5394.45
2026-03-02,2026-04-01,159320,64508,2.146,2.022,-8079.65
2026-03-02,2026-04-01,561380,64840,2.135,2.007,-8380.09
2026-03-02,2026-04-01,159758,124716,1.11,1.063,-5942.95
2026-02-02,2026-05-06,159678,92322,1.563,1.632,6281.73
2026-03-02,2026-05-06,510500,15945,8.682,8.519,-2681.32
2026-03-02,2026-05-06,159326,71174,1.945,1.953,486.16
2026-04-01,2026-05-06,159870,155434,0.876,0.952,11727.74
2026-04-01,2026-05-06,510170,97466,1.397,1.488,8785.05
2026-04-01,2026-06-01,512390,112158,1.214,1.264,5524.52
2026-05-06,2026-06-01,159625,107441,1.302,1.422,12805.12
2026-05-06,2026-06-01,159698,129286,1.082,0.938,-18695.53
2026-05-06,2026-06-01,159623,131845,1.061,1.052,-1270.18
2026-02-02,2026-07-01,516570,132995,1.085,1.005,-10722.99
2026-04-01,2026-07-01,562060,207878,0.655,0.569,-17953.84
2026-04-01,2026-07-01,562850,100117,1.36,1.219,-14193.96
2026-06-01,2026-07-01,517330,122067,1.027,1.048,2487.42
2026-06-01,2026-07-01,159209,109967,1.14,1.065,-8320.27
2025-11-03,2026-07-14,512190,46370,2.562,2.847,13140.21
2026-05-06,2026-07-14,512040,111821,1.251,1.141,-12380.55
2026-05-06,2026-07-14,560810,113545,1.232,1.234,143.09
2026-06-01,2026-07-14,159207,105791,1.185,1.119,-7055.33
2026-06-01,2026-07-14,159320,56267,2.228,2.007,-12506.49
2026-07-01,2026-07-14,510300,27367,5.009,4.837,-4787.96
2026-07-01,2026-07-14,510130,18065,7.588,7.222,-6692.05
2026-07-01,2026-07-14,512100,38560,3.555,3.206,-13535.65
2026-07-01,2026-07-14,159617,107180,1.279,1.316,3882.22
2026-07-01,2026-07-14,562530,118687,1.155,1.172,1934.82
2026-07-01,2026-07-14,159611,133090,1.03,1.022,-1146.65
